"=""Burden Id""","=""Type""","=""Country""","=""ISO3""","=""Region""","=""Name""","=""Year""","=""Measure""","=""Metric""","=""Sex""","=""REI Name""","=""Cause Name""","=""Age Group Name""","=""Burden Mean""","=""Burden Mean Rounded""","=""Burden Upper""","=""Burden Lower""","=""Pollutant""","=""Pollutant Name""","=""Region Name""","=""Measure Name""","=""Metric Name"""
1308631,"=""country""","=""Kenya""","=""KEN""","=""country""","=""Kenya""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""1.33""","=""1.33""","=""8.39""","=""-1.2""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1308640,"=""country""","=""Kenya""","=""KEN""","=""country""","=""Kenya""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.683""","=""0.683""","=""4.77""","=""-0.562""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1308649,"=""country""","=""Kenya""","=""KEN""","=""country""","=""Kenya""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.912""","=""0.912""","=""5.71""","=""-0.828""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1308658,"=""country""","=""Kenya""","=""KEN""","=""country""","=""Kenya""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.666""","=""0.666""","=""4.73""","=""-0.554""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1297293,"=""country""","=""Kiribati""","=""KIR""","=""country""","=""Kiribati""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.0619""","=""0.0619""","=""0.559""","=""-0.0161""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1297317,"=""country""","=""Kiribati""","=""KIR""","=""country""","=""Kiribati""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.0861""","=""0.0861""","=""0.756""","=""-0.0317""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1297341,"=""country""","=""Kiribati""","=""KIR""","=""country""","=""Kiribati""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.236""","=""0.236""","=""1.75""","=""-0.162""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1297365,"=""country""","=""Kiribati""","=""KIR""","=""country""","=""Kiribati""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.38""","=""0.38""","=""1.95""","=""-0.242""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1310169,"=""country""","=""Kuwait""","=""KWT""","=""country""","=""Kuwait""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""48.2""","=""48.2""","=""149""","=""-49""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1310193,"=""country""","=""Kuwait""","=""KWT""","=""country""","=""Kuwait""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""33.9""","=""33.9""","=""111""","=""-32.9""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1310217,"=""country""","=""Kuwait""","=""KWT""","=""country""","=""Kuwait""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""38.1""","=""38.1""","=""124""","=""-36.1""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1310241,"=""country""","=""Kuwait""","=""KWT""","=""country""","=""Kuwait""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""30.9""","=""30.9""","=""101""","=""-30.8""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1299729,"=""country""","=""Kyrgyzstan""","=""KGZ""","=""country""","=""Kyrgyzstan""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""10.7""","=""10.7""","=""36.9""","=""-8.43""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1299753,"=""country""","=""Kyrgyzstan""","=""KGZ""","=""country""","=""Kyrgyzstan""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""4.67""","=""4.67""","=""20.2""","=""-4.13""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1299777,"=""country""","=""Kyrgyzstan""","=""KGZ""","=""country""","=""Kyrgyzstan""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""5.16""","=""5.16""","=""21.7""","=""-4.27""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1299801,"=""country""","=""Kyrgyzstan""","=""KGZ""","=""country""","=""Kyrgyzstan""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""8.55""","=""8.55""","=""32.5""","=""-6.81""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1298661,"=""country""","=""Lao People's Democratic Republic""","=""LAO""","=""country""","=""Lao People's Democratic Republic""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""2.11""","=""2.11""","=""18.2""","=""-1.72""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1298685,"=""country""","=""Lao People's Democratic Republic""","=""LAO""","=""country""","=""Lao People's Democratic Republic""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""2.25""","=""2.25""","=""17.4""","=""-1.97""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1298709,"=""country""","=""Lao People's Democratic Republic""","=""LAO""","=""country""","=""Lao People's Democratic Republic""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""2.35""","=""2.35""","=""15.7""","=""-2.14""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1298733,"=""country""","=""Lao People's Democratic Republic""","=""LAO""","=""country""","=""Lao People's Democratic Republic""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""2.31""","=""2.31""","=""14.3""","=""-2.09""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1303661,"=""country""","=""Latvia""","=""LVA""","=""country""","=""Latvia""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""12.1""","=""12.1""","=""42""","=""-10.7""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1303694,"=""country""","=""Latvia""","=""LVA""","=""country""","=""Latvia""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""7.25""","=""7.25""","=""30.9""","=""-6.77""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1303727,"=""country""","=""Latvia""","=""LVA""","=""country""","=""Latvia""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""5.34""","=""5.34""","=""26""","=""-4.91""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1303760,"=""country""","=""Latvia""","=""LVA""","=""country""","=""Latvia""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""5.99""","=""5.99""","=""28.5""","=""-5.69""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1308213,"=""country""","=""Lebanon""","=""LBN""","=""country""","=""Lebanon""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""26.2""","=""26.2""","=""91""","=""-21""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1308237,"=""country""","=""Lebanon""","=""LBN""","=""country""","=""Lebanon""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""31.2""","=""31.2""","=""101""","=""-25.6""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1308261,"=""country""","=""Lebanon""","=""LBN""","=""country""","=""Lebanon""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""37.7""","=""37.7""","=""130""","=""-31.8""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1308285,"=""country""","=""Lebanon""","=""LBN""","=""country""","=""Lebanon""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""65.4""","=""65.4""","=""196""","=""-65.1""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1312512,"=""country""","=""Lesotho""","=""LSO""","=""country""","=""Lesotho""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.286""","=""0.286""","=""2.48""","=""-0.284""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1312539,"=""country""","=""Lesotho""","=""LSO""","=""country""","=""Lesotho""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.196""","=""0.196""","=""1.84""","=""-0.179""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1312566,"=""country""","=""Lesotho""","=""LSO""","=""country""","=""Lesotho""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.41""","=""0.41""","=""3.01""","=""-0.367""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1312593,"=""country""","=""Lesotho""","=""LSO""","=""country""","=""Lesotho""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.402""","=""0.402""","=""2.85""","=""-0.357""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1314984,"=""country""","=""Liberia""","=""LBR""","=""country""","=""Liberia""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.671""","=""0.671""","=""5.98""","=""-0.55""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1315011,"=""country""","=""Liberia""","=""LBR""","=""country""","=""Liberia""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.33""","=""0.33""","=""3.07""","=""-0.249""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1315038,"=""country""","=""Liberia""","=""LBR""","=""country""","=""Liberia""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.34""","=""0.34""","=""3.29""","=""-0.265""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1315065,"=""country""","=""Liberia""","=""LBR""","=""country""","=""Liberia""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.392""","=""0.392""","=""3.13""","=""-0.323""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1309740,"=""country""","=""Libya""","=""LBY""","=""country""","=""Libya""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""4.84""","=""4.84""","=""22""","=""-4.31""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1309767,"=""country""","=""Libya""","=""LBY""","=""country""","=""Libya""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""4.79""","=""4.79""","=""23.7""","=""-4.24""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1309794,"=""country""","=""Libya""","=""LBY""","=""country""","=""Libya""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""8.51""","=""8.51""","=""35.3""","=""-7.6""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1309821,"=""country""","=""Libya""","=""LBY""","=""country""","=""Libya""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""7.23""","=""7.23""","=""30.2""","=""-6.43""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1300985,"=""country""","=""Lithuania""","=""LTU""","=""country""","=""Lithuania""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""11.2""","=""11.2""","=""39.6""","=""-11""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1301018,"=""country""","=""Lithuania""","=""LTU""","=""country""","=""Lithuania""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""6.07""","=""6.07""","=""25.7""","=""-6.03""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1301051,"=""country""","=""Lithuania""","=""LTU""","=""country""","=""Lithuania""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""5.02""","=""5.02""","=""23.1""","=""-4.75""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1301084,"=""country""","=""Lithuania""","=""LTU""","=""country""","=""Lithuania""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""6.36""","=""6.36""","=""29.4""","=""-6.09""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1301729,"=""country""","=""Luxembourg""","=""LUX""","=""country""","=""Luxembourg""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""36.3""","=""36.3""","=""127""","=""-37.2""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1301762,"=""country""","=""Luxembourg""","=""LUX""","=""country""","=""Luxembourg""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""22.9""","=""22.9""","=""81.3""","=""-22.8""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1301795,"=""country""","=""Luxembourg""","=""LUX""","=""country""","=""Luxembourg""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""14.3""","=""14.3""","=""60.6""","=""-14.1""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1301828,"=""country""","=""Luxembourg""","=""LUX""","=""country""","=""Luxembourg""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""8.42""","=""8.42""","=""40.8""","=""-8.69""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1310268,"=""country""","=""Madagascar""","=""MDG""","=""country""","=""Madagascar""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""2.28""","=""2.28""","=""16.2""","=""-1.9""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1310295,"=""country""","=""Madagascar""","=""MDG""","=""country""","=""Madagascar""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""1.69""","=""1.69""","=""12.1""","=""-1.5""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1310322,"=""country""","=""Madagascar""","=""MDG""","=""country""","=""Madagascar""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""1.99""","=""1.99""","=""11.8""","=""-1.72""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1310349,"=""country""","=""Madagascar""","=""MDG""","=""country""","=""Madagascar""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""2.46""","=""2.46""","=""13.1""","=""-2.03""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1311612,"=""country""","=""Malawi""","=""MWI""","=""country""","=""Malawi""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""1.33""","=""1.33""","=""12.9""","=""-1.05""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1311639,"=""country""","=""Malawi""","=""MWI""","=""country""","=""Malawi""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.956""","=""0.956""","=""9.83""","=""-0.677""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1311666,"=""country""","=""Malawi""","=""MWI""","=""country""","=""Malawi""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""1.47""","=""1.47""","=""12.2""","=""-1.3""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1311693,"=""country""","=""Malawi""","=""MWI""","=""country""","=""Malawi""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""2.63""","=""2.63""","=""16.6""","=""-2.24""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1296801,"=""country""","=""Malaysia""","=""MYS""","=""country""","=""Malaysia""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""4.55""","=""4.55""","=""21.9""","=""-3.87""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1296825,"=""country""","=""Malaysia""","=""MYS""","=""country""","=""Malaysia""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""5.15""","=""5.15""","=""21.8""","=""-4.31""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1296849,"=""country""","=""Malaysia""","=""MYS""","=""country""","=""Malaysia""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""9.76""","=""9.76""","=""38.3""","=""-7.92""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1296873,"=""country""","=""Malaysia""","=""MYS""","=""country""","=""Malaysia""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""7.3""","=""7.3""","=""30""","=""-6.31""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1298337,"=""country""","=""Maldives""","=""MDV""","=""country""","=""Maldives""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.247""","=""0.247""","=""4.78""","=""0""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1298361,"=""country""","=""Maldives""","=""MDV""","=""country""","=""Maldives""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.166""","=""0.166""","=""3.09""","=""0""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1298385,"=""country""","=""Maldives""","=""MDV""","=""country""","=""Maldives""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.128""","=""0.128""","=""2.33""","=""0""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1298409,"=""country""","=""Maldives""","=""MDV""","=""country""","=""Maldives""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.103""","=""0.103""","=""1.87""","=""0""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1312728,"=""country""","=""Mali""","=""MLI""","=""country""","=""Mali""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""1.42""","=""1.42""","=""6.58""","=""-1.25""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1312755,"=""country""","=""Mali""","=""MLI""","=""country""","=""Mali""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""1.12""","=""1.12""","=""6.03""","=""-1.12""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1312782,"=""country""","=""Mali""","=""MLI""","=""country""","=""Mali""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""1.26""","=""1.26""","=""7.11""","=""-1.19""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1312809,"=""country""","=""Mali""","=""MLI""","=""country""","=""Mali""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""1.72""","=""1.72""","=""7.74""","=""-1.5""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1303130,"=""country""","=""Malta""","=""MLT""","=""country""","=""Malta""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.104""","=""0.104""","=""1.48""","=""0""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1303160,"=""country""","=""Malta""","=""MLT""","=""country""","=""Malta""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.105""","=""0.105""","=""1.58""","=""0""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1303190,"=""country""","=""Malta""","=""MLT""","=""country""","=""Malta""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""7.86""","=""7.86""","=""37.6""","=""-7.2""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1303220,"=""country""","=""Malta""","=""MLT""","=""country""","=""Malta""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""6.4""","=""6.4""","=""33.7""","=""-6.76""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1298853,"=""country""","=""Marshall Islands""","=""MHL""","=""country""","=""Marshall Islands""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.0261""","=""0.0261""","=""0.229""","=""-0.00636""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1298877,"=""country""","=""Marshall Islands""","=""MHL""","=""country""","=""Marshall Islands""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.0414""","=""0.0414""","=""0.364""","=""-0.0143""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1298901,"=""country""","=""Marshall Islands""","=""MHL""","=""country""","=""Marshall Islands""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.15""","=""0.15""","=""1.15""","=""-0.101""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1298925,"=""country""","=""Marshall Islands""","=""MHL""","=""country""","=""Marshall Islands""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.261""","=""0.261""","=""1.29""","=""-0.171""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1314312,"=""country""","=""Mauritania""","=""MRT""","=""country""","=""Mauritania""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""2.48""","=""2.48""","=""15.6""","=""-2.36""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1314339,"=""country""","=""Mauritania""","=""MRT""","=""country""","=""Mauritania""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""2.74""","=""2.74""","=""16.6""","=""-2.52""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1314366,"=""country""","=""Mauritania""","=""MRT""","=""country""","=""Mauritania""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""3.92""","=""3.92""","=""18.9""","=""-3.88""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1314393,"=""country""","=""Mauritania""","=""MRT""","=""country""","=""Mauritania""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""4.02""","=""4.02""","=""19.3""","=""-4.01""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1309524,"=""country""","=""Mauritius""","=""MUS""","=""country""","=""Mauritius""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.259""","=""0.259""","=""5.06""","=""0""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1309551,"=""country""","=""Mauritius""","=""MUS""","=""country""","=""Mauritius""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.213""","=""0.213""","=""4""","=""0""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
